pref,city,sex,count
岩手県,岩手郡岩手町,男,6059
岩手県,岩手郡岩手町,女,6366
岩手県,紫波郡,計,60128
岩手県,紫波郡,男,28812
岩手県,紫波郡,女,31316
岩手県,紫波郡紫波町,計,33188
岩手県,紫波郡紫波町,男,15924
岩手県,紫波郡紫波町,女,17264
岩手県,紫波郡矢巾町,計,26940
岩手県,紫波郡矢巾町,男,12888
岩手県,紫波郡矢巾町,女,14052
岩手県,和賀郡,計,5219
岩手県,和賀郡,男,2454
岩手県,和賀郡,女,2765
岩手県,和賀郡西和賀町,計,5219
岩手県,和賀郡西和賀町,男,2454
岩手県,和賀郡西和賀町,女,2765
岩手県,胆沢郡,計,15419
岩手県,胆沢郡,男,7907
岩手県,胆沢郡,女,7512
岩手県,胆沢郡金ケ崎町,計,15419
岩手県,胆沢郡金ケ崎町,男,7907
岩手県,胆沢郡金ケ崎町,女,7512
岩手県,西磐井郡,計,7232
岩手県,西磐井郡,男,3506
岩手県,西磐井郡,女,3726
岩手県,西磐井郡平泉町,計,7232
岩手県,西磐井郡平泉町,男,3506
岩手県,西磐井郡平泉町,女,3726
岩手県,気仙郡,計,5050
岩手県,気仙郡,男,2480
岩手県,気仙郡,女,2570
岩手県,気仙郡住田町,計,5050
岩手県,気仙郡住田町,男,2480
岩手県,気仙郡住田町,女,2570
岩手県,上閉伊郡,計,11158
岩手県,上閉伊郡,男,5339
岩手県,上閉伊郡,女,5819
岩手県,上閉伊郡大槌町,計,11158
岩手県,上閉伊郡大槌町,男,5339
岩手県,上閉伊郡大槌町,女,5819
岩手県,下閉伊郡,計,28999
岩手県,下閉伊郡,男,14266
岩手県,下閉伊郡,女,14733
岩手県,下閉伊郡山田町,計,14808
岩手県,下閉伊郡山田町,男,7250
岩手県,下閉伊郡山田町,女,7558
岩手県,下閉伊郡岩泉町,計,8591
岩手県,下閉伊郡岩泉町,男,4217
岩手県,下閉伊郡岩泉町,女,4374
岩手県,下閉伊郡田野畑村,計,3117
岩手県,下閉伊郡田野畑村,男,1557
岩手県,下閉伊郡田野畑村,女,1560
岩手県,下閉伊郡普代村,計,2483
岩手県,下閉伊郡普代村,男,1242
岩手県,下閉伊郡普代村,女,1241
岩手県,九戸郡,計,33845
岩手県,九戸郡,男,16433
岩手県,九戸郡,女,17412
岩手県,九戸郡軽米町,計,8555
岩手県,九戸郡軽米町,男,4196
岩手県,九戸郡軽米町,女,4359
岩手県,九戸郡野田村,計,4105
岩手県,九戸郡野田村,男,1993
岩手県,九戸郡野田村,女,2112
岩手県,九戸郡九戸村,計,5468
岩手県,九戸郡九戸村,男,2613
岩手県,九戸郡九戸村,女,2855
岩手県,九戸郡洋野町,計,15717
岩手県,九戸郡洋野町,男,7631
岩手県,九戸郡洋野町,女,8086
岩手県,二戸郡,計,11560
岩手県,二戸郡,男,5587
岩手県,二戸郡,女,5973
岩手県,二戸郡一戸町,計,11560
岩手県,二戸郡一戸町,男,5587
岩手県,二戸郡一戸町,女,5973
宮城県,-,計,2268355
宮城県,-,男,1106183
宮城県,-,女,1162172
宮城県,仙台市,計,1065365
宮城県,仙台市,男,515374
宮城県,仙台市,女,549991
宮城県,仙台市青葉区,計,292827
宮城県,仙台市青葉区,男,140274
宮城県,仙台市青葉区,女,152553
宮城県,仙台市宮城野区,計,190228
宮城県,仙台市宮城野区,男,93004
宮城県,仙台市宮城野区,女,97224
宮城県,仙台市若林区,計,137282
宮城県,仙台市若林区,男,67107
宮城県,仙台市若林区,女,70175
宮城県,仙台市太白区,計,233642
宮城県,仙台市太白区,男,112917
宮城県,仙台市太白区,女,120725
宮城県,仙台市泉区,計,211386
宮城県,仙台市泉区,男,102072
宮城県,仙台市泉区,女,109314
宮城県,石巻市,計,138686
宮城県,石巻市,男,67399
宮城県,石巻市,女,71287
宮城県,塩竈市,計,52995
宮城県,塩竈市,男,25470
宮城県,塩竈市,女,27525
宮城県,気仙沼市,計,60151
宮城県,気仙沼市,男,29143
宮城県,気仙沼市,女,31008
宮城県,白石市,計,32526
宮城県,白石市,男,16005
宮城県,白石市,女,16521
宮城県,名取市,計,79504
宮城県,名取市,男,39076
宮城県,名取市,女,40428
宮城県,角田市,計,27770
宮城県,角田市,男,13819
宮城県,角田市,女,13951
宮城県,多賀城市,計,62136
宮城県,多賀城市,男,30872
宮城県,多賀城市,女,31264
宮城県,岩沼市,計,43878
宮城県,岩沼市,男,21669
宮城県,岩沼市,女,22209
宮城県,登米市,計,76120
宮城県,登米市,男,37343
宮城県,登米市,女,38777
宮城県,栗原市,計,64621
宮城県,栗原市,男,31345
宮城県,栗原市,女,33276
宮城県,東松島市,計,39304
宮城県,東松島市,男,19276
宮城県,東松島市,女,20028
宮城県,大崎市,計,126836
宮城県,大崎市,男,62311
宮城県,大崎市,女,64525
宮城県,富谷市,計,52494
宮城県,富谷市,男,25771
宮城県,富谷市,女,26723
宮城県,刈田郡,計,12775
宮城県,刈田郡,男,6279
宮城県,刈田郡,女,6496
宮城県,刈田郡蔵王町,計,11490
宮城県,刈田郡蔵王町,男,5642
宮城県,刈田郡蔵王町,女,5848
宮城県,刈田郡七ヶ宿町,計,1285
宮城県,刈田郡七ヶ宿町,男,637
宮城県,刈田郡七ヶ宿町,女,648
宮城県,柴田郡,計,79761
宮城県,柴田郡,男,39560
宮城県,柴田郡,女,40201
宮城県,柴田郡大河原町,計,23660
宮城県,柴田郡大河原町,男,11598
宮城県,柴田郡大河原町,女,12062
宮城県,柴田郡村田町,計,10404
宮城県,柴田郡村田町,男,5187
宮城県,柴田郡村田町,女,5217
宮城県,柴田郡柴田町,計,37267
宮城県,柴田郡柴田町,男,18587
宮城県,柴田郡柴田町,女,18680
宮城県,柴田郡川崎町,計,8430
宮城県,柴田郡川崎町,男,4188
宮城県,柴田郡川崎町,女,4242
宮城県,伊具郡,計,12534
宮城県,伊具郡,男,6296
宮城県,伊具郡,女,6238
宮城県,伊具郡丸森町,計,12534
宮城県,伊具郡丸森町,男,6296
宮城県,伊具郡丸森町,女,6238
宮城県,亘理郡,計,45364
宮城県,亘理郡,男,22341
宮城県,亘理郡,女,23023
宮城県,亘理郡亘理町,計,33419
宮城県,亘理郡亘理町,男,16442
宮城県,亘理郡亘理町,女,16977
宮城県,亘理郡山元町,計,11945
宮城県,亘理郡山元町,男,5899
宮城県,亘理郡山元町,女,6046
宮城県,宮城郡,計,67823
宮城県,宮城郡,男,33424
宮城県,宮城郡,女,34399
宮城県,宮城郡松島町,計,13502
宮城県,宮城郡松島町,男,6548
宮城県,宮城郡松島町,女,6954
宮城県,宮城郡七ヶ浜町,計,18247
宮城県,宮城郡七ヶ浜町,男,9106
宮城県,宮城郡七ヶ浜町,女,9141
宮城県,宮城郡利府町,計,36074
宮城県,宮城郡利府町,男,17770
宮城県,宮城郡利府町,女,18304
宮城県,黒川郡,計,41731
宮城県,黒川郡,男,21286
宮城県,黒川郡,女,20445
宮城県,黒川郡大和町,計,28130
宮城県,黒川郡大和町,男,14501
宮城県,黒川郡大和町,女,13629
宮城県,黒川郡大郷町,計,7831
宮城県,黒川郡大郷町,男,3881
宮城県,黒川郡大郷町,女,3950
宮城県,黒川郡大衡村,計,5770
宮城県,黒川郡大衡村,男,2904
宮城県,黒川郡大衡村,女,2866
宮城県,加美郡,計,28638
宮城県,加美郡,男,14031
宮城県,加美郡,女,14607
宮城県,加美郡色麻町,計,6523
宮城県,加美郡色麻町,男,3155
宮城県,加美郡色麻町,女,3368
宮城県,加美郡加美町,計,22115
宮城県,加美郡加美町,男,10876
宮城県,加美郡加美町,女,11239
宮城県,遠田郡,計,39027
宮城県,遠田郡,男,19055
宮城県,遠田郡,女,19972
宮城県,遠田郡涌谷町,計,15182
宮城県,遠田郡涌谷町,男,7446
宮城県,遠田郡涌谷町,女,7736
宮城県,遠田郡美里町,計,23845
宮城県,遠田郡美里町,男,11609
宮城県,遠田郡美里町,女,12236
宮城県,牡鹿郡,計,6098
宮城県,牡鹿郡,男,3019
宮城県,牡鹿郡,女,3079
宮城県,牡鹿郡女川町,計,6098
宮城県,牡鹿郡女川町,男,3019
宮城県,牡鹿郡女川町,女,3079
宮城県,本吉郡,計,12218
宮城県,本吉郡,男,6019
宮城県,本吉郡,女,6199
宮城県,本吉郡南三陸町,計,12218
宮城県,本吉郡南三陸町,男,6019
宮城県,本吉郡南三陸町,女,6199
秋田県,-,計,956836
秋田県,-,男,452370
秋田県,-,女,504466
秋田県,秋田市,計,303122
秋田県,秋田市,男,142919
秋田県,秋田市,女,160203
秋田県,能代市,計,50397
秋田県,能代市,男,23353
秋田県,能代市,女,27044
秋田県,横手市,計,85912
秋田県,横手市,男,40734
秋田県,横手市,女,45178
秋田県,大館市,計,69293
秋田県,大館市,男,32618
秋田県,大館市,女,36675
秋田県,男鹿市,計,25531
秋田県,男鹿市,男,12147
秋田県,男鹿市,女,13384
秋田県,湯沢市,計,42450
秋田県,湯沢市,男,20471
秋田県,湯沢市,女,21979
秋田県,鹿角市,計,29169
秋田県,鹿角市,男,13842
秋田県,鹿角市,女,15327
秋田県,由利本荘市,計,73941
秋田県,由利本荘市,男,35476
秋田県,由利本荘市,女,38465
秋田県,潟上市,計,32168
秋田県,潟上市,男,15300
秋田県,潟上市,女,16868
秋田県,大仙市,計,77946
秋田県,大仙市,男,36663
秋田県,大仙市,女,41283
秋田県,北秋田市,計,30112
秋田県,北秋田市,男,14147
秋田県,北秋田市,女,15965
秋田県,にかほ市,計,23490
秋田県,にかほ市,男,11279
秋田県,にかほ市,女,12211
秋田県,仙北市,計,24740
秋田県,仙北市,男,11516
秋田県,仙北市,女,13224
秋田県,鹿角郡,計,4794
秋田県,鹿角郡,男,2233
秋田県,鹿角郡,女,2561
秋田県,鹿角郡小坂町,計,4794
秋田県,鹿角郡小坂町,男,2233
秋田県,鹿角郡小坂町,女,2561
秋田県,北秋田郡,計,2113
秋田県,北秋田郡,男,1008
秋田県,北秋田郡,女,1105
秋田県,北秋田郡上小阿仁村,計,2113
秋田県,北秋田郡上小阿仁村,男,1008
秋田県,北秋田郡上小阿仁村,女,1105
秋田県,山本郡,計,25048
秋田県,山本郡,男,11703
秋田県,山本郡,女,13345
秋田県,山本郡藤里町,計,3002
秋田県,山本郡藤里町,男,1435
秋田県,山本郡藤里町,女,1567
秋田県,山本郡三種町,計,15353
秋田県,山本郡三種町,男,7116
秋田県,山本郡三種町,女,8237
秋田県,山本郡八峰町,計,6693
秋田県,山本郡八峰町,男,3152
秋田県,山本郡八峰町,女,3541
秋田県,南秋田郡,計,21682
秋田県,南秋田郡,男,10200
秋田県,南秋田郡,女,11482
秋田県,南秋田郡五城目町,計,8617
秋田県,南秋田郡五城目町,男,4029
秋田県,南秋田郡五城目町,女,4588
秋田県,南秋田郡八郎潟町,計,5491
秋田県,南秋田郡八郎潟町,男,2508
秋田県,南秋田郡八郎潟町,女,2983
秋田県,南秋田郡井川町,計,4504
秋田県,南秋田郡井川町,男,2130
秋田県,南秋田郡井川町,女,2374
秋田県,南秋田郡大潟村,計,3070
秋田県,南秋田郡大潟村,男,1533
秋田県,南秋田郡大潟村,女,1537
秋田県,仙北郡,計,18549
秋田県,仙北郡,男,8782
秋田県,仙北郡,女,9767
秋田県,仙北郡美郷町,計,18549
秋田県,仙北郡美郷町,男,8782
秋田県,仙北郡美郷町,女,9767
秋田県,雄勝郡,計,16379
秋田県,雄勝郡,男,7979
秋田県,雄勝郡,女,8400
秋田県,雄勝郡羽後町,計,13963
秋田県,雄勝郡羽後町,男,6764
秋田県,雄勝郡羽後町,女,7199
秋田県,雄勝郡東成瀬村,計,2416
秋田県,雄勝郡東成瀬村,男,1215
秋田県,雄勝郡東成瀬村,女,1201
山形県,-,計,1056682
山形県,-,男,511409
山形県,-,女,545273
山形県,山形市,計,242284
山形県,山形市,男,116089
山形県,山形市,女,126195
山形県,米沢市,計,78118
山形県,米沢市,男,38218
山形県,米沢市,女,39900
山形県,鶴岡市,計,122203
山形県,鶴岡市,男,58611
山形県,鶴岡市,女,63592
山形県,酒田市,計,98795
山形県,酒田市,男,47146
山形県,酒田市,女,51649
山形県,新庄市,計,34127
山形県,新庄市,男,16331
山形県,新庄市,女,17796
山形県,寒河江市,計,40452
山形県,寒河江市,男,19792
山形県,寒河江市,女,20660
山形県,上山市,計,29092
山形県,上山市,男,13948
山形県,上山市,女,15144
山形県,村山市,計,22652
山形県,村山市,男,11047
山形県,村山市,女,11605
山形県,長井市,計,25786
山形県,長井市,男,12583
山形県,長井市,女,13203
山形県,天童市,計,61496
山形県,天童市,男,30071
山形県,天童市,女,31425
山形県,東根市,計,47950
山形県,東根市,男,23672
山形県,東根市,女,24278
山形県,尾花沢市,計,14913
山形県,尾花沢市,男,7349
山形県,尾花沢市,女,7564
山形県,南陽市,計,30295
山形県,南陽市,男,14696
山形県,南陽市,女,15599
山形県,東村山郡,計,24792
山形県,東村山郡,男,12099
山形県,東村山郡,女,12693
山形県,東村山郡山辺町,計,13895
山形県,東村山郡山辺町,男,6769
山形県,東村山郡山辺町,女,7126
山形県,東村山郡中山町,計,10897
山形県,東村山郡中山町,男,5330
山形県,東村山郡中山町,女,5567
山形県,西村山郡,計,36527
山形県,西村山郡,男,17902
山形県,西村山郡,女,18625
山形県,西村山郡河北町,計,17636
山形県,西村山郡河北町,男,8580
山形県,西村山郡河北町,女,9056
山形県,西村山郡西川町,計,4913
山形県,西村山郡西川町,男,2363
山形県,西村山郡西川町,女,2550
山形県,西村山郡朝日町,計,6361
山形県,西村山郡朝日町,男,3149
山形県,西村山郡朝日町,女,3212
山形県,西村山郡大江町,計,7617
山形県,西村山郡大江町,男,3810
山形県,西村山郡大江町,女,3807
山形県,北村山郡,計,6518
山形県,北村山郡,男,3227
山形県,北村山郡,女,3291
山形県,北村山郡大石田町,計,6518
山形県,北村山郡大石田町,男,3227
山形県,北村山郡大石田町,女,3291
山形県,最上郡,計,36450
山形県,最上郡,男,17750
山形県,最上郡,女,18700
山形県,最上郡金山町,計,5098
山形県,最上郡金山町,男,2508
山形県,最上郡金山町,女,2590
山形県,最上郡最上町,計,8030
山形県,最上郡最上町,男,3935
山形県,最上郡最上町,女,4095
山形県,最上郡舟形町,計,5016
山形県,最上郡舟形町,男,2441
山形県,最上郡舟形町,女,2575
山形県,最上郡真室川町,計,7111
山形県,最上郡真室川町,男,3417
山形県,最上郡真室川町,女,3694
山形県,最上郡大蔵村,計,3030
山形県,最上郡大蔵村,男,1518
山形県,最上郡大蔵村,女,1512
山形県,最上郡鮭川村,計,3979
山形県,最上郡鮭川村,男,1930
山形県,最上郡鮭川村,女,2049
山形県,最上郡戸沢村,計,4186
山形県,最上郡戸沢村,男,2001
山形県,最上郡戸沢村,女,2185
山形県,東置賜郡,計,36814
山形県,東置賜郡,男,18045
山形県,東置賜郡,女,18769
山形県,東置賜郡高畠町,計,22454
山形県,東置賜郡高畠町,男,10977
山形県,東置賜郡高畠町,女,11477
山形県,東置賜郡川西町,計,14360
山形県,東置賜郡川西町,男,7068
山形県,東置賜郡川西町,女,7292
山形県,西置賜郡,計,26741
山形県,西置賜郡,男,13232
山形県,西置賜郡,女,13509
山形県,西置賜郡小国町,計,7085
山形県,西置賜郡小国町,男,3541
山形県,西置賜郡小国町,女,3544
山形県,西置賜郡白鷹町,計,13005
山形県,西置賜郡白鷹町,男,6423
山形県,西置賜郡白鷹町,女,6582
山形県,西置賜郡飯豊町,計,6651
山形県,西置賜郡飯豊町,男,3268
山形県,西置賜郡飯豊町,女,3383
山形県,東田川郡,計,27618
山形県,東田川郡,男,13348
山形県,東田川郡,女,14270
山形県,東田川郡三川町,計,7311
山形県,東田川郡三川町,男,3585
山形県,東田川郡三川町,女,3726
山形県,東田川郡庄内町,計,20307
山形県,東田川郡庄内町,男,9763
山形県,東田川郡庄内町,女,10544
山形県,飽海郡,計,13059
山形県,飽海郡,男,6253
山形県,飽海郡,女,6806
山形県,飽海郡遊佐町,計,13059
